unique_sample_id,class_id,class_name,component_id,area_pixels,centroid_y,centroid_x
Scoliosis__S_174.jpg,7,T7,137,1407,577.9587775408671,10.50177683013504
Scoliosis__S_174.jpg,8,T8,7,937,254.34258271077908,260.1312700106724
Scoliosis__S_174.jpg,8,T8,11,951,266.35541535226076,55.68664563617245
Scoliosis__S_174.jpg,8,T8,25,1789,297.74175517048633,68.63555058692006
Scoliosis__S_174.jpg,8,T8,56,170,340.8529411764706,116.97058823529412
Scoliosis__S_174.jpg,8,T8,75,81,351.9012345679012,126.45679012345678
Scoliosis__S_174.jpg,8,T8,89,2713,391.6631035753778,154.98783634353114
Scoliosis__S_174.jpg,8,T8,142,187,432.4812834224599,209.59358288770053
Scoliosis__S_174.jpg,8,T8,160,40,449.125,208.925
Scoliosis__S_174.jpg,8,T8,162,376,463.375,212.41489361702128
Scoliosis__S_174.jpg,9,T9,5,182,272.6373626373626,276.0824175824176
Scoliosis__S_174.jpg,9,T9,19,31,303.258064516129,105.58064516129032
Scoliosis__S_174.jpg,9,T9,22,148,320.3918918918919,54.25
Scoliosis__S_174.jpg,9,T9,40,69,327.69565217391306,70.23188405797102
Scoliosis__S_174.jpg,9,T9,43,90,328.9888888888889,102.63333333333334
Scoliosis__S_174.jpg,9,T9,65,156,526.3141025641025,314.45512820512823
Scoliosis__S_174.jpg,9,T9,86,91,545.2527472527472,216.07692307692307
Scoliosis__S_174.jpg,9,T9,124,98,621.4387755102041,4.724489795918367
Scoliosis__S_174.jpg,10,T10,13,203,330.2610837438424,60.5615763546798
Scoliosis__S_174.jpg,10,T10,24,97,334.02061855670104,95.20618556701031
Scoliosis__S_174.jpg,11,T11,6,998,359.2004008016032,109.25851703406813
Scoliosis__S_174.jpg,11,T11,8,429,362.3263403263403,166.66666666666666
Scoliosis__S_174.jpg,11,T11,33,42,392.45238095238096,117.66666666666667
Scoliosis__S_174.jpg,11,T11,38,54,393.2962962962963,134.96296296296296
Scoliosis__S_174.jpg,11,T11,49,1626,526.2017220172202,217.39544895448955
Scoliosis__S_174.jpg,11,T11,66,33,549.3030303030303,205.66666666666666
Scoliosis__S_174.jpg,12,T12,7,1336,418.6384730538922,189.24476047904193
Scoliosis__S_174.jpg,12,T12,9,160,398.6125,127.3875
Scoliosis__S_174.jpg,12,T12,23,221,450.3348416289593,203.90950226244343
Scoliosis__S_174.jpg,13,L1,2,92,417.39130434782606,219.70652173913044
Scoliosis__S_174.jpg,13,L1,12,1989,445.5168426344897,196.0804424333836
Scoliosis__S_174.jpg,14,L2,1,2741,474.98796059832176,210.5067493615469
Scoliosis__S_174.jpg,14,L2,37,48,515.7291666666666,185.52083333333334
Scoliosis__S_174.jpg,14,L2,41,30,547.0,199.26666666666668
Scoliosis__S_174.jpg,15,L3,1,305,486.2393442622951,171.3409836065574
Scoliosis__S_174.jpg,15,L3,3,2951,509.89223991867163,227.14300237207726
Scoliosis__S_174.jpg,16,L4,1,73,516.8082191780821,233.23287671232876
Scoliosis__S_174.jpg,16,L4,3,1695,561.6778761061947,252.07787610619468
Scoliosis__S_174.jpg,16,L4,4,663,552.6923076923077,184.1236802413273
Scoliosis__S_174.jpg,17,L5,8,4814,594.3400498545908,218.2723307021188
Scoliosis__S_175.jpg,1,T1,1,1923,95.4919396775871,171.3426937077483
Scoliosis__S_175.jpg,2,T2,1,2135,122.9559718969555,167.61545667447308
Scoliosis__S_175.jpg,3,T3,1,3124,164.90717029449425,154.11971830985917
Scoliosis__S_175.jpg,3,T3,18,33,197.45454545454547,111.81818181818181
Scoliosis__S_175.jpg,4,T4,6,92,180.67391304347825,122.48913043478261
Scoliosis__S_175.jpg,4,T4,21,3231,220.8789848344166,114.57381615598885
Scoliosis__S_175.jpg,4,T4,22,43,191.93023255813952,164.2325581395349
Scoliosis__S_175.jpg,4,T4,40,39,240.28205128205127,222.48717948717947
Scoliosis__S_175.jpg,4,T4,43,776,264.33247422680415,228.93298969072166
Scoliosis__S_175.jpg,4,T4,91,32,260.875,116.90625
Scoliosis__S_175.jpg,5,T5,1,1302,254.34639016897083,88.31029185867895
Scoliosis__S_175.jpg,6,T6,18,162,263.6604938271605,76.98148148148148
Scoliosis__S_175.jpg,6,T6,22,6609,321.84627023755485,95.26932970192162
Scoliosis__S_175.jpg,7,T7,2,289,269.7681660899654,53.411764705882355
Scoliosis__S_175.jpg,7,T7,102,44,388.70454545454544,119.88636363636364
Scoliosis__S_175.jpg,7,T7,106,32,389.71875,174.40625
Scoliosis__S_175.jpg,7,T7,112,38,396.8157894736842,162.28947368421052
Scoliosis__S_175.jpg,7,T7,113,74,403.6756756756757,126.79729729729729
Scoliosis__S_175.jpg,8,T8,3,190,286.64736842105265,51.6
Scoliosis__S_175.jpg,8,T8,13,7428,417.5306946688207,177.86739364566506
Scoliosis__S_175.jpg,8,T8,82,296,489.5168918918919,225.52364864864865
Scoliosis__S_175.jpg,8,T8,99,58,505.08620689655174,226.5344827586207
Scoliosis__S_175.jpg,9,T9,30,190,466.3578947368421,236.94736842105263
Scoliosis__S_175.jpg,9,T9,73,33,477.4848484848485,193.27272727272728
Scoliosis__S_175.jpg,9,T9,103,31,489.93548387096774,205.8709677419355
Scoliosis__S_175.jpg,9,T9,104,324,498.59567901234567,228.34567901234567
Scoliosis__S_175.jpg,9,T9,123,39,516.025641025641,229.76923076923077
Scoliosis__S_175.jpg,10,T10,3,42,365.3095238095238,285.14285714285717
Scoliosis__S_175.jpg,11,T11,5,41,352.0731707317073,158.1219512195122
Scoliosis__S_175.jpg,11,T11,7,85,362.11764705882354,287.70588235294116
Scoliosis__S_175.jpg,11,T11,51,36,459.44444444444446,237.72222222222223
Scoliosis__S_175.jpg,11,T11,67,667,508.047976011994,199.6551724137931
Scoliosis__S_175.jpg,11,T11,98,740,536.0972972972972,197.63918918918918
Scoliosis__S_175.jpg,11,T11,126,30,563.4,196.16666666666666
Scoliosis__S_175.jpg,12,T12,6,245,418.41224489795917,221.60408163265305
Scoliosis__S_175.jpg,12,T12,7,49,412.3673469387755,132.87755102040816
Scoliosis__S_175.jpg,12,T12,12,83,446.66265060240966,240.26506024096386
Scoliosis__S_175.jpg,12,T12,38,58,490.2586206896552,191.56896551724137
Scoliosis__S_175.jpg,12,T12,71,87,513.6091954022988,211.88505747126436
Scoliosis__S_175.jpg,12,T12,135,115,545.695652173913,171.10434782608695
Scoliosis__S_175.jpg,12,T12,155,41,558.0975609756098,201.6829268292683
Scoliosis__S_175.jpg,12,T12,163,60,567.0166666666667,196.91666666666666
Scoliosis__S_175.jpg,13,L1,2,219,425.4703196347032,237.2283105022831
Scoliosis__S_175.jpg,13,L1,13,120,464.075,176.04166666666666
Scoliosis__S_175.jpg,14,L2,1,93,447.5806451612903,251.40860215053763
Scoliosis__S_175.jpg,14,L2,4,230,466.2913043478261,253.9304347826087
Scoliosis__S_175.jpg,14,L2,10,38,496.4736842105263,182.47368421052633
Scoliosis__S_175.jpg,14,L2,27,72,564.6527777777778,163.125
Scoliosis__S_175.jpg,15,L3,5,44,475.97727272727275,252.9318181818182
Scoliosis__S_175.jpg,15,L3,6,483,496.3830227743271,259.8633540372671
Scoliosis__S_175.jpg,15,L3,7,107,516.7663551401869,257.66355140186914
Scoliosis__S_175.jpg,15,L3,8,89,526.1797752808989,266.6179775280899
Scoliosis__S_175.jpg,15,L3,9,40,538.45,231.5
Scoliosis__S_175.jpg,16,L4,1,42,518.5,265.42857142857144
Scoliosis__S_175.jpg,16,L4,3,538,540.553903345725,249.23605947955392
Scoliosis__S_175.jpg,16,L4,5,34,531.9411764705883,194.14705882352942
Scoliosis__S_175.jpg,16,L4,8,231,541.952380952381,211.72727272727272
Scoliosis__S_175.jpg,17,L5,1,45,550.9111111111112,257.5777777777778
Scoliosis__S_175.jpg,17,L5,2,39,553.0512820512821,214.4102564102564
Scoliosis__S_175.jpg,17,L5,7,197,567.0913705583756,233.5279187817259
Scoliosis__S_175.jpg,17,L5,10,163,578.3742331288344,215.98773006134968
Scoliosis__S_175.jpg,17,L5,11,48,588.1458333333334,154.91666666666666
Scoliosis__S_180.jpg,1,T1,3,1538,111.94148244473342,170.70676202860858
Scoliosis__S_180.jpg,2,T2,1,2191,139.03012323140118,170.67092651757187
Scoliosis__S_180.jpg,2,T2,2,68,159.0441176470588,199.5441176470588
Scoliosis__S_180.jpg,2,T2,7,45,183.4,196.55555555555554
Scoliosis__S_180.jpg,3,T3,2,1329,170.2114371708051,174.51993980436418
Scoliosis__S_180.jpg,3,T3,8,43,195.90697674418604,144.48837209302326
Scoliosis__S_180.jpg,4,T4,3,367,198.52043596730246,154.47683923705722
Scoliosis__S_180.jpg,4,T4,23,2264,240.44611307420496,134.99293286219083
Scoliosis__S_180.jpg,4,T4,85,45,280.3777777777778,84.2
Scoliosis__S_180.jpg,5,T5,4,506,207.1324110671937,168.54347826086956
Scoliosis__S_180.jpg,5,T5,41,34,247.0,101.97058823529412
Scoliosis__S_180.jpg,5,T5,74,172,269.5639534883721,90.9186046511628
Scoliosis__S_180.jpg,5,T5,86,44,266.6818181818182,143.47727272727272
Scoliosis__S_180.jpg,5,T5,100,34,268.47058823529414,123.17647058823529
Scoliosis__S_180.jpg,6,T6,17,45,258.3333333333333,108.31111111111112
Scoliosis__S_180.jpg,6,T6,25,4490,322.3073496659243,86.55567928730513
Scoliosis__S_180.jpg,7,T7,22,198,402.07070707070704,69.10606060606061
Scoliosis__S_180.jpg,7,T7,23,87,385.4367816091954,110.51724137931035
Scoliosis__S_180.jpg,8,T8,6,83,372.86746987951807,95.46987951807229
Scoliosis__S_180.jpg,8,T8,25,3415,412.906588579795,110.02020497803807
Scoliosis__S_180.jpg,8,T8,63,868,471.7926267281106,200.6290322580645
Scoliosis__S_180.jpg,9,T9,9,190,478.91052631578947,221.11052631578949
Scoliosis__S_180.jpg,9,T9,10,425,491.4894117647059,191.94117647058823
Scoliosis__S_180.jpg,11,T11,1,651,372.36712749615975,100.5852534562212
Scoliosis__S_180.jpg,11,T11,78,35,478.1142857142857,225.94285714285715
Scoliosis__S_180.jpg,11,T11,79,110,487.0,175.71818181818182
Scoliosis__S_180.jpg,11,T11,91,42,490.0238095238095,221.11904761904762
Scoliosis__S_180.jpg,11,T11,93,37,493.0810810810811,200.45945945945945
Scoliosis__S_180.jpg,11,T11,98,232,507.88793103448273,188.93103448275863
Scoliosis__S_180.jpg,12,T12,2,511,394.3502935420744,133.51663405088064
Scoliosis__S_180.jpg,12,T12,7,284,415.9366197183099,162.21830985915494
Scoliosis__S_180.jpg,13,L1,5,52,417.21153846153845,173.0
Scoliosis__S_180.jpg,13,L1,11,124,430.6290322580645,166.93548387096774
Scoliosis__S_180.jpg,13,L1,15,918,447.6710239651416,172.781045751634
Scoliosis__S_180.jpg,13,L1,18,36,457.4166666666667,215.72222222222223
Scoliosis__S_180.jpg,13,L1,21,57,474.36842105263156,165.82456140350877
Scoliosis__S_180.jpg,14,L2,1,193,461.3056994818653,227.76165803108807
Scoliosis__S_180.jpg,14,L2,3,299,485.05016722408027,167.04682274247492
Scoliosis__S_180.jpg,15,L3,1,970,496.4855670103093,226.92577319587627
Scoliosis__S_180.jpg,15,L3,5,214,500.7056074766355,166.79439252336448
Scoliosis__S_180.jpg,16,L4,4,4061,533.518591479931,202.5673479438562
Scoliosis__S_180.jpg,17,L5,3,3554,572.8998311761395,193.08328643781655
Scoliosis__S_193.jpg,1,T1,1,1865,124.02520107238605,194.93941018766756
Scoliosis__S_193.jpg,2,T2,1,2254,153.58651286601597,181.48890860692103
Scoliosis__S_193.jpg,3,T3,1,1291,181.20526723470178,174.35089078233926
Scoliosis__S_193.jpg,4,T4,3,1397,212.10665712240515,152.69362920544023
Scoliosis__S_193.jpg,5,T5,9,2288,219.92875874125875,120.66564685314685
Scoliosis__S_193.jpg,6,T6,17,1797,249.86143572621035,96.7072899276572
Scoliosis__S_193.jpg,6,T6,56,5327,320.49633940304113,119.17533320818472
Scoliosis__S_193.jpg,7,T7,1,434,262.8847926267281,73.88248847926268
Scoliosis__S_193.jpg,7,T7,14,102,280.47058823529414,113.22549019607843
Scoliosis__S_193.jpg,7,T7,26,78,285.5897435897436,71.94871794871794
Scoliosis__S_193.jpg,7,T7,48,41,355.0731707317073,188.4878048780488
Scoliosis__S_193.jpg,7,T7,51,66,362.40909090909093,167.4090909090909
Scoliosis__S_193.jpg,7,T7,52,62,367.241935483871,197.96774193548387
Scoliosis__S_193.jpg,7,T7,74,54,386.24074074074076,159.16666666666666
Scoliosis__S_193.jpg,8,T8,3,30,268.46666666666664,63.333333333333336
Scoliosis__S_193.jpg,8,T8,4,59,278.135593220339,64.47457627118644
Scoliosis__S_193.jpg,8,T8,20,52,296.61538461538464,69.51923076923077
Scoliosis__S_193.jpg,8,T8,35,62,347.3225806451613,181.1451612903226
Scoliosis__S_193.jpg,8,T8,50,3350,390.07283582089553,198.12298507462685
Scoliosis__S_193.jpg,9,T9,1,37,311.5945945945946,70.29729729729729
Scoliosis__S_193.jpg,9,T9,25,60,492.68333333333334,215.83333333333334
Scoliosis__S_193.jpg,9,T9,34,164,500.5365853658537,194.1280487804878
Scoliosis__S_193.jpg,10,T10,21,30,517.4333333333333,187.56666666666666
Scoliosis__S_193.jpg,11,T11,7,251,353.8804780876494,200.19123505976097
Scoliosis__S_193.jpg,11,T11,19,298,364.5771812080537,145.78523489932886
Scoliosis__S_193.jpg,11,T11,48,165,373.2969696969697,224.36363636363637
Scoliosis__S_193.jpg,11,T11,70,742,489.1361185983827,197.8099730458221
Scoliosis__S_193.jpg,11,T11,123,246,504.0975609756098,181.16666666666666
Scoliosis__S_193.jpg,11,T11,164,508,521.6535433070866,192.09055118110237
Scoliosis__S_193.jpg,12,T12,3,303,385.8877887788779,241.96699669966998
Scoliosis__S_193.jpg,12,T12,5,67,396.64179104477614,165.08955223880596
Scoliosis__S_193.jpg,12,T12,7,2451,448.2382700938393,207.41289269685842
Scoliosis__S_193.jpg,12,T12,140,52,497.5576923076923,159.48076923076923
Scoliosis__S_193.jpg,12,T12,173,42,505.64285714285717,152.35714285714286
Scoliosis__S_193.jpg,12,T12,217,77,517.7532467532468,148.3116883116883
Scoliosis__S_193.jpg,12,T12,222,46,517.3478260869565,168.47826086956522
Scoliosis__S_193.jpg,12,T12,246,44,526.5909090909091,161.70454545454547
Scoliosis__S_193.jpg,12,T12,253,386,540.9896373056995,184.9119170984456
Scoliosis__S_193.jpg,13,L1,1,1312,435.7637195121951,240.88338414634146
Scoliosis__S_193.jpg,13,L1,10,128,425.1328125,184.515625
Scoliosis__S_193.jpg,13,L1,34,556,449.1924460431655,185.6708633093525
Scoliosis__S_193.jpg,13,L1,71,90,469.0111111111111,255.05555555555554
Scoliosis__S_193.jpg,13,L1,77,58,477.7241379310345,162.32758620689654
Scoliosis__S_193.jpg,14,L2,1,353,454.6770538243626,253.23229461756375
Scoliosis__S_193.jpg,14,L2,19,450,488.8377777777778,236.04666666666665
Scoliosis__S_193.jpg,14,L2,38,44,510.59090909090907,155.5909090909091
Scoliosis__S_193.jpg,15,L3,3,39,495.5128205128205,243.87179487179486
Scoliosis__S_193.jpg,16,L4,1,53,507.8679245283019,230.67924528301887
Scoliosis__S_193.jpg,16,L4,2,204,520.7401960784314,228.4950980392157
Scoliosis__S_193.jpg,17,L5,1,47,604.7659574468086,141.51063829787233
